date,pm25,pm10,o3,no2,so2
2020-08-15,37.0,15.0,25.0,4.0,
2020-08-16,32.0,20.0,23.0,8.0,
2020-08-17,26.0,27.0,22.0,15.0,
2020-08-18,32.0,26.0,34.0,12.0,
2020-08-19,32.0,29.0,32.0,14.0,
2020-08-20,43.0,26.0,29.0,12.0,
2020-08-21,40.0,19.0,22.0,5.0,
2020-08-22,42.0,12.0,28.0,3.0,
2020-08-23,30.0,8.0,25.0,5.0,
2020-08-24,19.0,14.0,25.0,9.0,
2020-08-25,22.0,10.0,25.0,7.0,
2020-08-26,20.0,15.0,19.0,11.0,
2020-08-27,24.0,15.0,19.0,9.0,
2020-08-28,22.0,15.0,22.0,9.0,
2020-08-29,25.0,8.0,19.0,6.0,
2020-08-30,21.0,11.0,13.0,8.0,
2020-08-31,19.0,13.0,18.0,9.0,
2020-09-01,28.0,23.0,17.0,11.0,
2020-09-02,32.0,18.0,13.0,7.0,
2020-09-03,29.0,11.0,29.0,6.0,
2020-09-04,28.0,14.0,26.0,4.0,
2020-09-05,23.0,8.0,24.0,3.0,
2020-09-06,20.0,6.0,26.0,5.0,
2020-09-07,20.0,12.0,20.0,8.0,
2020-09-08,19.0,8.0,18.0,5.0,
2020-09-09,19.0,6.0,20.0,2.0,
2020-09-10,16.0,6.0,21.0,5.0,
2020-09-11,17.0,11.0,34.0,4.0,
2020-09-12,26.0,7.0,25.0,1.0,
2020-09-13,23.0,11.0,18.0,5.0,
2020-09-14,24.0,10.0,17.0,7.0,
2020-09-15,23.0,14.0,22.0,8.0,
2020-09-16,30.0,6.0,21.0,3.0,
2020-09-17,15.0,8.0,18.0,5.0,
2020-09-18,19.0,8.0,19.0,3.0,
2020-09-19,18.0,8.0,22.0,3.0,
2020-09-20,19.0,8.0,21.0,4.0,
2020-09-21,23.0,10.0,23.0,4.0,
2020-09-22,24.0,27.0,25.0,11.0,
2020-09-23,54.0,42.0,25.0,14.0,
2020-09-24,64.0,38.0,21.0,11.0,
2020-09-25,60.0,43.0,26.0,6.0,
2020-09-26,67.0,35.0,28.0,7.0,
2020-09-27,64.0,49.0,17.0,8.0,
2020-09-28,55.0,33.0,10.0,8.0,
2020-09-29,45.0,19.0,13.0,7.0,
2020-09-30,29.0,30.0,14.0,9.0,
2020-10-01,44.0,47.0,21.0,11.0,
2020-10-02,57.0,37.0,21.0,7.0,
2020-10-03,56.0,35.0,21.0,4.0,
2020-10-04,60.0,27.0,26.0,8.0,
2020-10-05,42.0,25.0,17.0,6.0,
2020-10-06,45.0,18.0,14.0,8.0,
2020-10-07,36.0,15.0,18.0,7.0,
2020-10-08,36.0,11.0,21.0,5.0,
2020-10-09,28.0,9.0,23.0,3.0,
2020-10-10,20.0,6.0,23.0,3.0,
2020-10-11,19.0,10.0,26.0,10.0,
2020-10-12,21.0,7.0,18.0,8.0,
2020-10-13,18.0,12.0,13.0,8.0,
2020-10-14,25.0,9.0,15.0,8.0,
2020-10-15,21.0,10.0,19.0,10.0,
2020-10-16,19.0,6.0,24.0,4.0,
2020-10-17,16.0,4.0,23.0,2.0,
2020-10-18,15.0,6.0,20.0,4.0,
2020-10-19,15.0,11.0,14.0,9.0,
2020-10-20,20.0,7.0,18.0,7.0,
2020-10-21,24.0,9.0,11.0,5.0,
2020-10-22,34.0,4.0,19.0,4.0,
2020-10-23,15.0,7.0,19.0,6.0,
2020-10-24,18.0,10.0,17.0,6.0,
2020-10-25,20.0,12.0,13.0,5.0,
2020-10-26,33.0,16.0,14.0,6.0,
2020-10-27,47.0,10.0,25.0,5.0,
2020-10-28,24.0,13.0,16.0,8.0,
2020-10-29,26.0,15.0,13.0,10.0,
2020-10-30,37.0,17.0,11.0,9.0,
2020-10-31,32.0,8.0,16.0,3.0,
2020-11-01,26.0,10.0,17.0,3.0,
2020-11-02,21.0,6.0,25.0,4.0,
2020-11-03,21.0,9.0,22.0,6.0,
2020-11-04,19.0,7.0,21.0,4.0,
2020-11-05,18.0,11.0,21.0,7.0,
2020-11-06,22.0,6.0,20.0,3.0,
2020-11-07,19.0,12.0,22.0,5.0,
2020-11-08,20.0,10.0,20.0,6.0,
2020-11-09,17.0,21.0,15.0,15.0,
2020-11-10,24.0,12.0,16.0,17.0,
2020-11-11,28.0,12.0,23.0,5.0,
2020-11-12,29.0,16.0,19.0,4.0,
2020-11-13,44.0,14.0,13.0,3.0,
2020-11-14,44.0,13.0,12.0,3.0,
2020-11-15,40.0,14.0,11.0,4.0,
2020-11-16,41.0,6.0,9.0,4.0,
2020-11-17,24.0,4.0,20.0,5.0,
2020-11-18,15.0,7.0,25.0,4.0,
2020-11-19,21.0,4.0,24.0,5.0,
2020-11-20,17.0,5.0,25.0,5.0,
2020-11-21,16.0,7.0,24.0,3.0,
2020-11-22,19.0,5.0,22.0,6.0,
2020-11-23,16.0,13.0,20.0,11.0,
2020-11-24,17.0,8.0,20.0,10.0,
2020-11-25,20.0,8.0,19.0,6.0,
2020-11-26,23.0,16.0,18.0,7.0,
2020-11-27,20.0,16.0,13.0,6.0,
2020-11-28,25.0,8.0,9.0,6.0,
2020-11-29,30.0,7.0,8.0,7.0,
2020-11-30,28.0,4.0,19.0,5.0,
2020-12-01,19.0,18.0,15.0,6.0,
2020-12-02,43.0,13.0,16.0,5.0,
2020-12-03,29.0,13.0,12.0,4.0,
2020-12-04,36.0,13.0,12.0,2.0,
2020-12-05,46.0,15.0,18.0,2.0,
2020-12-06,47.0,14.0,22.0,4.0,
2020-12-07,29.0,16.0,23.0,5.0,
2020-12-08,28.0,18.0,22.0,5.0,
2020-12-09,36.0,23.0,19.0,7.0,
2020-12-10,37.0,17.0,19.0,8.0,
2020-12-11,40.0,12.0,17.0,5.0,
2020-12-12,37.0,12.0,26.0,3.0,
2020-12-13,33.0,18.0,24.0,15.0,
2020-12-14,35.0,13.0,13.0,7.0,
2020-12-15,41.0,6.0,15.0,5.0,
2020-12-16,24.0,11.0,16.0,7.0,
2020-12-17,19.0,5.0,17.0,7.0,
2020-12-18,20.0,5.0,12.0,6.0,
2020-12-19,17.0,8.0,19.0,3.0,
2020-12-20,37.0,7.0,13.0,5.0,
2020-12-21,29.0,9.0,12.0,5.0,
2020-12-22,27.0,5.0,22.0,4.0,
2020-12-23,21.0,5.0,20.0,4.0,
2020-12-24,14.0,7.0,13.0,3.0,
2020-12-25,18.0,12.0,16.0,3.0,
2020-12-26,22.0,6.0,21.0,2.0,
2020-12-27,21.0,8.0,19.0,2.0,
2020-12-28,24.0,5.0,17.0,3.0,
2020-12-29,23.0,8.0,16.0,3.0,
2020-12-30,31.0,8.0,13.0,7.0,
2020-12-31,32.0,16.0,16.0,6.0,
2021-01-01,48.0,7.0,16.0,4.0,
2021-01-02,24.0,4.0,13.0,4.0,
2021-01-03,21.0,9.0,5.0,7.0,
2021-01-04,38.0,9.0,10.0,9.0,
2021-01-05,30.0,8.0,12.0,7.0,
2021-01-06,27.0,7.0,13.0,8.0,
2021-01-07,27.0,10.0,11.0,10.0,
2021-01-08,31.0,16.0,17.0,8.0,
2021-01-09,30.0,10.0,20.0,6.0,
2021-01-10,31.0,8.0,20.0,5.0,
2021-01-11,27.0,9.0,18.0,4.0,
2021-01-12,32.0,14.0,15.0,8.0,
2021-01-13,45.0,12.0,16.0,14.0,
2021-01-14,39.0,13.0,18.0,17.0,1.0
2021-01-15,39.0,13.0,16.0,17.0,
2021-01-16,44.0,7.0,14.0,15.0,
2021-01-17,32.0,10.0,20.0,27.0,
2021-01-18,32.0,7.0,22.0,7.0,
2021-01-19,29.0,9.0,21.0,10.0,
2021-01-20,38.0,12.0,21.0,6.0,
2021-01-21,47.0,19.0,15.0,11.0,
2021-01-22,61.0,13.0,19.0,6.0,
2021-01-23,39.0,12.0,17.0,6.0,
2021-01-24,45.0,6.0,18.0,8.0,
2021-01-25,29.0,7.0,18.0,12.0,
2021-01-26,27.0,7.0,10.0,12.0,
2021-01-27,25.0,6.0,10.0,8.0,
2021-01-28,27.0,6.0,13.0,8.0,
2021-01-29,29.0,5.0,15.0,5.0,
2021-01-30,24.0,6.0,15.0,7.0,
2021-01-31,30.0,8.0,15.0,15.0,
2021-02-01,32.0,7.0,25.0,18.0,
2021-02-02,29.0,8.0,21.0,10.0,
2021-02-03,33.0,9.0,17.0,13.0,
2021-02-04,32.0,13.0,23.0,14.0,
2021-02-05,40.0,7.0,25.0,13.0,
2021-02-06,31.0,5.0,25.0,8.0,
2021-02-07,24.0,7.0,26.0,14.0,
2021-02-08,21.0,8.0,27.0,15.0,
2021-02-09,26.0,15.0,20.0,23.0,
2021-02-10,46.0,15.0,19.0,19.0,
2021-02-11,37.0,15.0,20.0,22.0,
2021-02-12,37.0,5.0,28.0,9.0,
2021-02-13,20.0,4.0,29.0,5.0,
2021-02-14,13.0,6.0,26.0,11.0,
2021-02-15,11.0,6.0,25.0,10.0,
2021-02-16,19.0,14.0,21.0,15.0,
2021-02-17,28.0,16.0,26.0,16.0,
2021-02-18,33.0,11.0,25.0,8.0,
2021-02-19,39.0,18.0,24.0,7.0,
2021-02-20,62.0,8.0,21.0,7.0,
2021-02-21,32.0,14.0,21.0,9.0,
2021-02-22,52.0,12.0,19.0,7.0,
2021-02-23,44.0,20.0,17.0,10.0,
2021-02-24,60.0,10.0,19.0,6.0,
2021-02-25,32.0,5.0,24.0,6.0,
2021-02-26,21.0,5.0,29.0,4.0,
2021-02-27,12.0,3.0,29.0,4.0,
2021-02-28,12.0,6.0,29.0,7.0,
2021-03-01,14.0,18.0,29.0,5.0,
2021-03-02,19.0,11.0,28.0,5.0,
2021-03-03,16.0,24.0,29.0,8.0,
2021-03-04,19.0,58.0,27.0,9.0,1.0
2021-03-05,41.0,11.0,31.0,4.0,
2021-03-06,13.0,6.0,34.0,2.0,
2021-03-07,16.0,31.0,29.0,10.0,
2021-03-08,33.0,17.0,26.0,13.0,
2021-03-09,32.0,7.0,31.0,10.0,
2021-03-10,24.0,9.0,33.0,5.0,
2021-03-11,33.0,12.0,30.0,6.0,
2021-03-12,47.0,13.0,22.0,5.0,
2021-03-13,34.0,6.0,22.0,5.0,
2021-03-14,24.0,4.0,20.0,7.0,
2021-03-15,19.0,5.0,20.0,6.0,
2021-03-16,21.0,7.0,21.0,11.0,
2021-03-17,26.0,24.0,26.0,9.0,
2021-03-18,28.0,42.0,25.0,9.0,
2021-03-19,35.0,12.0,24.0,3.0,
2021-03-20,15.0,9.0,33.0,2.0,
2021-03-21,13.0,50.0,32.0,11.0,
2021-03-22,36.0,21.0,24.0,12.0,
2021-03-23,25.0,7.0,27.0,5.0,
2021-03-24,20.0,17.0,26.0,6.0,
2021-03-25,44.0,15.0,25.0,8.0,
2021-03-26,40.0,23.0,29.0,7.0,
2021-03-27,49.0,15.0,33.0,5.0,
2021-03-28,39.0,10.0,30.0,8.0,
2021-03-29,27.0,9.0,19.0,8.0,
2021-03-30,19.0,22.0,32.0,9.0,
2021-03-31,20.0,27.0,33.0,5.0,
2021-04-01,20.0,12.0,29.0,2.0,
2021-04-02,14.0,21.0,32.0,3.0,
2021-04-03,19.0,19.0,37.0,2.0,1.0
2021-04-04,14.0,10.0,32.0,4.0,2.0
2021-04-05,22.0,11.0,30.0,5.0,2.0
2021-04-06,15.0,20.0,27.0,5.0,
2021-04-07,28.0,17.0,32.0,4.0,
2021-04-08,18.0,9.0,31.0,4.0,
2021-04-09,21.0,11.0,33.0,2.0,
2021-04-10,31.0,16.0,30.0,5.0,
2021-04-11,28.0,32.0,32.0,11.0,
2021-04-12,45.0,23.0,34.0,8.0,
2021-04-13,33.0,23.0,31.0,7.0,
2021-04-14,25.0,37.0,33.0,10.0,
2021-04-15,31.0,32.0,31.0,9.0,
2021-04-16,26.0,21.0,34.0,4.0,
2021-04-17,20.0,25.0,33.0,5.0,
2021-04-18,28.0,24.0,30.0,8.0,
2021-04-19,25.0,29.0,36.0,8.0,
2021-04-20,32.0,25.0,36.0,9.0,
2021-04-21,45.0,19.0,31.0,8.0,1.0
2021-04-22,35.0,6.0,30.0,8.0,
2021-04-23,12.0,3.0,21.0,4.0,
2021-04-24,9.0,7.0,24.0,2.0,
2021-04-25,11.0,11.0,22.0,8.0,
2021-04-26,24.0,23.0,26.0,8.0,
2021-04-27,29.0,15.0,34.0,6.0,
2021-04-28,19.0,15.0,34.0,9.0,
2021-04-29,18.0,26.0,32.0,13.0,
2021-04-30,27.0,14.0,35.0,3.0,
2021-05-01,16.0,15.0,30.0,5.0,
2021-05-02,19.0,28.0,31.0,8.0,1.0
2021-05-03,27.0,22.0,28.0,7.0,1.0
2021-05-04,22.0,13.0,25.0,5.0,
2021-05-05,17.0,15.0,29.0,6.0,
2021-05-06,24.0,10.0,28.0,6.0,
2021-05-07,15.0,9.0,33.0,3.0,
2021-05-08,19.0,8.0,35.0,3.0,
2021-05-09,22.0,25.0,31.0,13.0,
2021-05-10,37.0,29.0,37.0,11.0,
2021-05-11,43.0,37.0,44.0,12.0,
2021-05-12,46.0,50.0,53.0,10.0,1.0
2021-05-13,83.0,37.0,37.0,9.0,1.0
2021-05-14,46.0,29.0,36.0,6.0,2.0
2021-05-15,47.0,13.0,37.0,4.0,2.0
2021-05-16,21.0,24.0,30.0,9.0,2.0
2021-05-17,41.0,23.0,28.0,11.0,3.0
2021-05-18,39.0,16.0,25.0,9.0,3.0
2021-05-19,37.0,14.0,28.0,7.0,4.0
2021-05-20,16.0,7.0,30.0,4.0,5.0
2021-05-21,10.0,11.0,37.0,3.0,
2021-05-22,21.0,16.0,34.0,4.0,
2021-05-23,31.0,22.0,24.0,5.0,
2021-05-24,23.0,19.0,25.0,7.0,
2021-05-25,23.0,9.0,32.0,4.0,
2021-05-26,16.0,21.0,25.0,8.0,
2021-05-27,29.0,18.0,25.0,7.0,
2021-05-28,25.0,13.0,30.0,4.0,
2021-05-29,24.0,11.0,28.0,5.0,
2021-05-30,24.0,18.0,28.0,8.0,
2021-05-31,26.0,18.0,36.0,10.0,
2021-06-01,30.0,38.0,30.0,15.0,
2021-06-02,41.0,28.0,28.0,9.0,
2021-06-03,33.0,31.0,37.0,13.0,
2021-06-04,38.0,27.0,33.0,10.0,
2021-06-05,42.0,31.0,31.0,6.0,
2021-06-06,46.0,38.0,31.0,10.0,
2021-06-07,52.0,32.0,26.0,8.0,
2021-06-08,47.0,34.0,27.0,10.0,
2021-06-09,38.0,37.0,38.0,14.0,
2021-06-10,39.0,31.0,35.0,15.0,
2021-06-11,45.0,20.0,39.0,5.0,
2021-06-12,37.0,9.0,33.0,3.0,
2021-06-13,14.0,20.0,25.0,3.0,
2021-06-14,18.0,13.0,30.0,3.0,
2021-06-15,21.0,25.0,26.0,4.0,
2021-06-16,24.0,20.0,25.0,7.0,
2021-06-17,32.0,22.0,50.0,8.0,
2021-06-18,38.0,25.0,51.0,10.0,
2021-06-19,50.0,35.0,49.0,9.0,
2021-06-20,66.0,40.0,43.0,8.0,
2021-06-21,67.0,55.0,42.0,11.0,
2021-06-22,71.0,51.0,41.0,11.0,
2021-06-23,70.0,23.0,34.0,6.0,
2021-06-24,53.0,17.0,39.0,5.0,
2021-06-25,44.0,15.0,30.0,3.0,
2021-06-26,42.0,13.0,24.0,2.0,
2021-06-27,35.0,20.0,29.0,8.0,
2021-06-28,29.0,23.0,29.0,10.0,
2021-06-29,32.0,34.0,29.0,11.0,
2021-06-30,47.0,30.0,27.0,9.0,
2021-07-01,44.0,24.0,24.0,9.0,
2021-07-02,44.0,25.0,26.0,11.0,
2021-07-03,36.0,22.0,39.0,8.0,
2021-07-04,34.0,23.0,34.0,8.0,
2021-07-05,43.0,35.0,33.0,9.0,
2021-07-06,49.0,33.0,99.0,7.0,
2021-07-07,56.0,26.0,39.0,10.0,
2021-07-08,50.0,37.0,29.0,9.0,
2021-07-09,39.0,40.0,39.0,10.0,
2021-07-10,61.0,19.0,34.0,3.0,
2021-07-11,35.0,18.0,33.0,4.0,
2021-07-12,29.0,32.0,35.0,8.0,
2021-07-13,33.0,32.0,33.0,13.0,
2021-07-14,48.0,38.0,43.0,11.0,
2021-07-15,59.0,29.0,36.0,8.0,
2021-07-16,47.0,29.0,26.0,5.0,
2021-07-17,37.0,21.0,29.0,3.0,
2021-07-18,38.0,12.0,21.0,3.0,
2021-07-19,11.0,17.0,21.0,3.0,
2021-07-20,21.0,12.0,21.0,4.0,
2021-07-21,12.0,16.0,24.0,3.0,
2021-07-22,15.0,16.0,22.0,5.0,
2021-07-23,21.0,18.0,23.0,4.0,
2021-07-24,18.0,22.0,26.0,3.0,
2021-07-25,38.0,31.0,26.0,9.0,
2021-07-26,44.0,44.0,31.0,10.0,
2021-07-27,50.0,47.0,42.0,9.0,
2021-07-28,61.0,50.0,40.0,5.0,
2021-07-29,52.0,13.0,33.0,6.0,
2021-07-30,22.0,9.0,30.0,3.0,
2021-07-31,20.0,10.0,32.0,4.0,
2021-08-01,25.0,12.0,27.0,6.0,
2021-08-02,20.0,10.0,22.0,4.0,
2021-08-03,16.0,11.0,24.0,4.0,
2021-08-04,15.0,18.0,25.0,9.0,
2021-08-05,19.0,25.0,29.0,12.0,
2021-08-06,30.0,13.0,25.0,4.0,
2021-08-07,25.0,12.0,33.0,5.0,
2021-08-08,22.0,14.0,27.0,8.0,
2021-08-09,29.0,13.0,30.0,6.0,
2021-08-10,26.0,20.0,29.0,12.0,
2021-08-11,26.0,24.0,31.0,10.0,
2021-08-12,34.0,17.0,32.0,4.0,
2021-08-13,29.0,10.0,33.0,2.0,
2021-08-14,26.0,8.0,26.0,2.0,
2021-08-15,19.0,13.0,23.0,6.0,
2021-08-16,19.0,28.0,34.0,8.0,
2021-08-17,40.0,10.0,25.0,4.0,
2021-08-18,18.0,12.0,25.0,4.0,
2021-08-19,18.0,8.0,24.0,4.0,
2021-08-20,14.0,7.0,28.0,5.0,
2021-08-21,18.0,6.0,16.0,2.0,
2021-08-22,10.0,11.0,28.0,5.0,
2021-08-23,15.0,13.0,21.0,6.0,
2021-08-24,19.0,9.0,21.0,5.0,
2021-08-25,16.0,14.0,22.0,4.0,
2021-08-26,28.0,21.0,12.0,5.0,
2021-08-27,34.0,22.0,21.0,4.0,
2021-08-28,43.0,17.0,25.0,5.0,1.0
2021-08-29,33.0,41.0,22.0,11.0,
2021-08-30,47.0,27.0,26.0,10.0,
2021-08-31,38.0,32.0,22.0,8.0,
2021-09-01,23.0,23.0,24.0,5.0,
2021-09-02,16.0,15.0,23.0,5.0,
2021-09-03,15.0,9.0,25.0,4.0,
2021-09-04,11.0,7.0,24.0,3.0,
2021-09-05,12.0,16.0,24.0,8.0,
2021-09-06,19.0,16.0,29.0,7.0,
2021-09-07,22.0,12.0,24.0,4.0,
2021-09-08,29.0,14.0,24.0,6.0,
2021-09-09,30.0,21.0,21.0,7.0,
2021-09-10,27.0,16.0,15.0,9.0,
2021-09-11,34.0,11.0,30.0,5.0,
2021-09-12,40.0,7.0,25.0,3.0,
2021-09-13,17.0,8.0,26.0,2.0,
2021-09-14,10.0,11.0,18.0,6.0,
2021-09-15,16.0,28.0,19.0,9.0,
2021-09-16,35.0,18.0,18.0,7.0,
2021-09-17,24.0,12.0,18.0,5.0,
2021-09-18,25.0,12.0,21.0,4.0,
2021-09-19,24.0,20.0,20.0,8.0,
2021-09-20,23.0,22.0,16.0,10.0,
2021-09-21,25.0,24.0,19.0,11.0,
2021-09-22,29.0,31.0,23.0,10.0,
2021-09-23,34.0,16.0,14.0,6.0,
2021-09-24,26.0,6.0,18.0,4.0,
2021-09-25,14.0,9.0,16.0,7.0,
2021-09-26,15.0,29.0,14.0,12.0,
2021-09-27,36.0,28.0,20.0,11.0,
2021-09-28,40.0,37.0,12.0,7.0,
2021-09-29,45.0,34.0,20.0,7.0,
2021-09-30,42.0,21.0,17.0,6.0,
2021-10-01,47.0,27.0,23.0,5.0,
2021-10-02,49.0,20.0,25.0,4.0,
2021-10-03,49.0,40.0,26.0,6.0,
2021-10-04,57.0,29.0,26.0,9.0,
2021-10-05,53.0,38.0,22.0,7.0,
2021-10-06,53.0,30.0,24.0,7.0,
2021-10-07,54.0,21.0,25.0,5.0,
2021-10-08,49.0,15.0,30.0,3.0,
2021-10-09,45.0,15.0,25.0,4.0,2.0
2021-10-10,44.0,20.0,29.0,6.0,2.0
2021-10-11,47.0,12.0,25.0,10.0,
2021-10-12,26.0,15.0,14.0,13.0,
2021-10-13,24.0,46.0,27.0,10.0,
2021-10-14,28.0,10.0,28.0,5.0,
2021-10-15,15.0,4.0,26.0,5.0,
2021-10-16,9.0,3.0,27.0,2.0,
2021-10-17,8.0,6.0,24.0,4.0,2.0
2021-10-18,11.0,7.0,23.0,8.0,
2021-10-19,11.0,14.0,23.0,5.0,1.0
2021-10-20,16.0,8.0,27.0,5.0,
2021-10-21,21.0,3.0,28.0,5.0,
2021-10-22,11.0,4.0,21.0,4.0,
2021-10-23,16.0,7.0,21.0,6.0,
2021-10-24,16.0,9.0,28.0,4.0,
2021-10-25,24.0,16.0,25.0,6.0,
2021-10-26,42.0,7.0,20.0,6.0,
2021-10-27,17.0,9.0,20.0,9.0,
2021-10-28,20.0,17.0,22.0,4.0,
2021-10-29,49.0,30.0,25.0,6.0,
2021-10-30,81.0,32.0,22.0,6.0,
2021-10-31,83.0,37.0,19.0,9.0,
2021-11-01,76.0,31.0,20.0,7.0,
2021-11-02,68.0,120.0,22.0,8.0,
2021-11-03,91.0,12.0,21.0,6.0,
2021-11-04,26.0,19.0,19.0,10.0,
2021-11-05,34.0,4.0,17.0,4.0,
2021-11-06,11.0,6.0,20.0,7.0,
2021-11-07,13.0,11.0,21.0,7.0,
2021-11-08,23.0,17.0,23.0,12.0,
2021-11-09,20.0,4.0,19.0,5.0,
2021-11-10,12.0,6.0,25.0,6.0,1.0
2021-11-11,13.0,12.0,24.0,5.0,
2021-11-12,14.0,17.0,22.0,9.0,
2021-11-13,20.0,23.0,15.0,11.0,
2021-11-14,27.0,17.0,17.0,9.0,1.0
2021-11-15,24.0,9.0,22.0,7.0,
2021-11-16,18.0,12.0,21.0,6.0,
2021-11-17,34.0,7.0,21.0,6.0,
2021-11-18,16.0,8.0,19.0,10.0,
2021-11-19,15.0,8.0,27.0,4.0,
2021-11-20,12.0,13.0,23.0,5.0,
2021-11-21,14.0,19.0,21.0,12.0,1.0
2021-11-22,23.0,9.0,26.0,11.0,
2021-11-23,16.0,7.0,25.0,10.0,
2021-11-24,13.0,4.0,22.0,8.0,
2021-11-25,9.0,14.0,19.0,11.0,
2021-11-26,16.0,27.0,19.0,9.0,
2021-11-27,34.0,24.0,19.0,7.0,
2021-11-28,27.0,25.0,19.0,10.0,
2021-11-29,26.0,7.0,18.0,9.0,
2021-11-30,13.0,14.0,21.0,10.0,1.0
2021-12-01,24.0,24.0,19.0,17.0,
2021-12-02,29.0,24.0,19.0,12.0,
2021-12-03,31.0,13.0,24.0,8.0,
2021-12-04,23.0,22.0,21.0,8.0,
2021-12-05,25.0,8.0,19.0,8.0,
2021-12-06,22.0,26.0,10.0,23.0,
2021-12-07,42.0,24.0,2.0,26.0,
2021-12-08,45.0,28.0,17.0,15.0,
2021-12-09,42.0,14.0,18.0,8.0,1.0
2021-12-10,27.0,8.0,12.0,8.0,
2021-12-11,29.0,5.0,5.0,8.0,
2021-12-12,20.0,9.0,13.0,8.0,
2021-12-13,28.0,13.0,18.0,6.0,1.0
2021-12-14,24.0,15.0,21.0,7.0,1.0
2021-12-15,18.0,7.0,21.0,6.0,2.0
2021-12-16,15.0,11.0,20.0,9.0,1.0
2021-12-17,16.0,3.0,25.0,5.0,1.0
2021-12-18,9.0,7.0,26.0,5.0,1.0
2021-12-19,11.0,45.0,20.0,10.0,
2021-12-20,49.0,39.0,20.0,11.0,
2021-12-21,38.0,25.0,12.0,13.0,
2021-12-22,31.0,4.0,23.0,6.0,
2021-12-23,9.0,3.0,26.0,5.0,
2021-12-24,10.0,3.0,20.0,4.0,
2021-12-25,15.0,4.0,18.0,4.0,1.0
2021-12-26,24.0,12.0,11.0,17.0,
2021-12-27,39.0,20.0,25.0,14.0,
2021-12-28,40.0,9.0,22.0,5.0,
2021-12-29,27.0,13.0,19.0,8.0,1.0
2021-12-30,46.0,7.0,15.0,6.0,1.0
2021-12-31,26.0,8.0,21.0,5.0,1.0
2022-01-01,32.0,4.0,25.0,4.0,
2022-01-02,10.0,9.0,21.0,9.0,1.0
2022-01-03,16.0,11.0,23.0,8.0,
2022-01-04,19.0,38.0,22.0,12.0,
2022-01-05,32.0,4.0,25.0,7.0,
2022-01-06,18.0,6.0,25.0,7.0,2.0
2022-01-07,19.0,7.0,20.0,9.0,
2022-01-08,24.0,15.0,13.0,9.0,
2022-01-09,56.0,11.0,18.0,17.0,
2022-01-10,38.0,16.0,22.0,19.0,
2022-01-11,34.0,13.0,26.0,4.0,
2022-01-12,29.0,7.0,31.0,5.0,
2022-01-13,12.0,8.0,31.0,3.0,
2022-01-14,12.0,13.0,27.0,3.0,
2022-01-15,16.0,4.0,26.0,2.0,
2022-01-16,10.0,6.0,25.0,8.0,1.0
2022-01-17,18.0,7.0,25.0,9.0,
2022-01-18,15.0,6.0,,3.0,
2022-01-19,10.0,,,,
2022-01-28,,6.0,28.0,3.0,
2022-01-29,13.0,3.0,23.0,5.0,
2022-01-30,17.0,7.0,21.0,10.0,
2022-01-31,26.0,14.0,15.0,16.0,
2022-02-01,42.0,22.0,7.0,20.0,
2022-02-02,54.0,19.0,5.0,18.0,
2022-02-03,55.0,12.0,24.0,7.0,
2022-02-04,32.0,7.0,26.0,4.0,
2022-02-05,24.0,5.0,25.0,6.0,
2022-02-06,13.0,16.0,26.0,15.0,
2022-02-07,24.0,16.0,23.0,8.0,
2022-02-08,22.0,9.0,27.0,8.0,
2022-02-09,18.0,7.0,27.0,7.0,
2022-02-10,14.0,6.0,26.0,9.0,
2022-02-11,15.0,5.0,28.0,4.0,
2022-02-12,14.0,8.0,27.0,4.0,1.0
2022-02-13,26.0,51.0,21.0,7.0,2.0
2022-02-14,63.0,26.0,22.0,10.0,1.0
2022-02-15,64.0,14.0,23.0,8.0,
2022-02-16,37.0,9.0,20.0,12.0,
2022-02-17,22.0,4.0,25.0,5.0,
2022-02-18,13.0,6.0,25.0,6.0,
2022-02-19,20.0,5.0,22.0,6.0,
2022-02-20,14.0,21.0,26.0,7.0,
2022-02-21,20.0,8.0,22.0,11.0,
2022-02-22,21.0,11.0,26.0,17.0,
2022-02-23,32.0,9.0,28.0,6.0,1.0
2022-02-24,26.0,14.0,27.0,8.0,
2022-02-25,37.0,5.0,27.0,7.0,
2022-02-26,23.0,6.0,25.0,8.0,3.0
2022-02-27,17.0,7.0,26.0,7.0,
2022-02-28,20.0,7.0,27.0,5.0,
2022-03-01,23.0,13.0,26.0,6.0,
2022-03-02,45.0,16.0,28.0,11.0,
2022-03-03,21.0,48.0,28.0,15.0,
2022-03-04,33.0,26.0,29.0,17.0,
2022-03-05,25.0,6.0,32.0,3.0,
2022-03-06,10.0,19.0,29.0,10.0,
2022-03-07,21.0,19.0,29.0,8.0,
2022-03-08,25.0,17.0,31.0,12.0,
2022-03-09,34.0,9.0,32.0,5.0,2.0
2022-03-10,18.0,9.0,31.0,7.0,
2022-03-11,25.0,14.0,23.0,10.0,
2022-03-12,42.0,24.0,26.0,11.0,
2022-03-13,47.0,52.0,25.0,17.0,
2022-03-14,50.0,45.0,22.0,22.0,
2022-03-15,67.0,48.0,27.0,21.0,
2022-03-16,73.0,30.0,24.0,23.0,
2022-03-17,51.0,26.0,29.0,9.0,
2022-03-18,48.0,16.0,23.0,5.0,
2022-03-19,46.0,17.0,30.0,7.0,
2022-03-20,22.0,26.0,37.0,12.0,
2022-03-21,41.0,34.0,37.0,8.0,
2022-03-22,72.0,37.0,34.0,11.0,
